campus,bldgno,bldgname,tstamp,Year,Month,Day,Hour,KW,KWS,CHWTON,HTmmBTU,Combined mmBTU,Combined Tons Carbon,KW#Houses,KWlightbulbs,KWgalsgas,CHWTON#Houses,CHWTONlightbulbs,CHWTONgalsgas,HTmmBTU#Houses,HTmmBTUlightbulbs,HTmmBTUgalsgas,Total#Houses,Totallightbulbs,Totalgalsgas,GHG,DOW,tstamp2
Tempe,, , ,2021,9,12, ,525004.5,71556.42,251296.83,108.3,4915.26,898.36,150001,37500336,14331,252507,63110687,24124,9069,2266630,866,411577,102877653,2060778,246.218,1,2021-09-12T00:00:00.000
Tempe,, , ,2021,9,13, ,556781.38,71224.63,264682.49,108.05,5184.06,947.49,159080,39770114,15198,265957,66472361,25410,9048,2261320,864,434085,108503796,2170913,263.66,2,2021-09-13T00:00:00.000
Tempe,, , ,2021,9,14, ,578959.9,73016.32,266082.59,109.43,5277.92,964.64,165417,41354295,15804,267364,66823981,25544,9163,2290280,875,441944,110468556,2184243,274.724,3,2021-09-14T00:00:00.000
Tempe,, , ,2021,9,15, ,550085,69237.92,248154.6,112.2,4967.02,907.82,157167,39291801,15016,249349,62321546,23823,9395,2348077,898,415911,103961424,2038048,261.093,4,2021-09-15T00:00:00.000
Tempe,, , ,2021,9,16, ,555789.13,76142.47,246107.77,114.19,4963.91,907.26,158797,39699239,15171,247293,61807506,23626,9562,2389790,914,415651,103896535,2022222,260.444,5,2021-09-16T00:00:00.000
Tempe,, , ,2021,9,17, ,546963.87,50094.65,254409.53,102.16,5021.4,917.76,156275,39068864,14930,255635,63892409,24423,8555,2138117,817,420465,105099390,2087787,269.802,6,2021-09-17T00:00:00.000
Tempe,, , ,2021,9,18, ,565403.37,51177.93,273960.31,89.86,5306.62,969.89,161544,40385972,15434,275279,68802394,26300,7525,1880720,719,444348,111069086,2245962,279.223,7,2021-09-18T00:00:00.000
Tempe,, , ,2021,9,19, ,526270.75,76389.13,260612.69,89.93,5012.99,916.22,150363,37590783,14366,261868,65450272,25019,7530,1881988,719,419760,104923043,2135424,244.286,1,2021-09-19T00:00:00.000
Tempe,, , ,2021,9,20, ,499219.38,79793.46,225744.6,91.34,4503.68,823.14,142634,35658541,13627,226832,56693499,21671,7648,1911546,731,377114,94263586,1853884,227.748,2,2021-09-20T00:00:00.000
Tempe,, , ,2021,9,21, ,516244.42,79077.82,220094.24,93.5,4496.13,821.76,147498,36874617,14092,221154,55274468,21129,7829,1956742,748,376481,94105827,1810316,237.383,3,2021-09-21T00:00:00.000
Tempe,, , ,2021,9,22, ,527540.45,76948.11,234614.64,92.21,4707.63,860.41,150726,37681476,14400,235744,58921119,22523,7721,1929807,738,394191,98532402,1927563,244.679,4,2021-09-22T00:00:00.000
Tempe,, , ,2021,9,23, ,542882.62,73342.99,249414.93,92.25,4937.62,902.45,155109,38777346,14819,250616,62638066,23944,7724,1930635,738,413450,103346047,2047438,254.961,5,2021-09-23T00:00:00.000
Tempe,, , ,2021,9,24, ,506426.15,42022.41,223508.81,96.58,4506.68,823.69,144693,36173311,13824,224585,56132003,21457,8087,2021249,773,377365,94326563,1836690,252.169,6,2021-09-24T00:00:00.000
Tempe,, , ,2021,9,25, ,503650.6,72222.67,226631.01,96.14,4534.24,828.72,143900,35975057,13748,227722,56916111,21757,8050,2012013,769,379672,94903181,1861401,234.259,7,2021-09-25T00:00:00.000
Tempe,, , ,2021,9,26, ,459397.6,11612.23,220219.25,102.18,4312.35,788.16,131256,32814127,12540,221280,55305863,21141,8556,2138554,817,361092,90258545,1805859,243.159,1,2021-09-26T00:00:00.000
Tempe,, , ,2021,9,27, ,497944.73,50315.61,231838.85,103.85,4584.98,837.99,142270,35567495,13592,232955,58224009,22257,8696,2173433,831,383921,95964937,1902517,243.068,2,2021-09-27T00:00:00.000
Tempe,, , ,2021,9,28, ,550517.57,70636.69,242880.16,99.41,4892.41,894.19,157291,39322700,15027,244050,60996923,23316,8324,2080437,795,409664,102400060,1995893,260.591,3,2021-09-28T00:00:00.000
Tempe,, , ,2021,9,29, ,512051.95,56727.99,220706.4,99.83,4495.51,821.65,146301,36575154,13977,221769,55428205,21188,8360,2089373,799,376429,94092732,1814811,247.244,4,2021-09-29T00:00:00.000
Tempe,, , ,2021,9,30, ,498887.53,73642.43,193257.68,102.57,4123.94,753.74,142539,35634837,13618,194188,48534735,18553,8588,2146577,821,345316,86316150,1593959,230.905,5,2021-09-30T00:00:00.000
Tempe,, , ,2021,10,1, ,470377.23,78770.16,174995.44,101.46,3806.4,695.7,134393,33598387,12840,175838,43948355,16800,8496,2123353,812,318727,79670095,1445124,212.647,6,2021-10-01T00:00:00.000
Tempe,, , ,2021,10,2, ,460441.03,72934.56,170757.81,98.64,3718.82,679.7,131555,32888658,12569,171580,42884118,16393,8259,2064340,789,311394,77837116,1410269,210.412,7,2021-10-02T00:00:00.000
Tempe,, , ,2021,10,3, ,448103.35,67295.4,181695.83,95.44,3804.78,695.4,128030,32007395,12232,182571,45631090,17443,7991,1997371,764,318592,79635856,1496588,206.782,1,2021-10-03T00:00:00.000
Tempe,, , ,2021,10,4, ,480301.82,54487.5,206664.47,94.05,4212.89,769.99,137229,34307287,13111,207660,51901715,19840,7876,1968388,752,352764,88177390,1699428,231.223,2,2021-10-04T00:00:00.000
Tempe,, , ,2021,10,5, ,511288.2,36522.74,218943.08,100.25,4472.16,817.38,146082,36520600,13957,219997,54985365,21019,8394,2098084,802,374474,93604049,1800631,257.799,3,2021-10-05T00:00:00.000
Tempe,, , ,2021,10,6, ,486829.47,61854.13,190327.52,100.93,4045.99,739.49,139094,34773548,13289,191244,47798853,18271,8451,2112206,807,338789,84684607,1569360,230.767,4,2021-10-06T00:00:00.000
Tempe,, , ,2021,10,7, ,486906,50425.25,182115.01,96.87,3943.64,720.79,139116,34779014,13291,182992,45736364,17483,8111,2027283,775,330219,82542661,1503667,237.011,5,2021-10-07T00:00:00.000
Tempe,, , ,2021,10,8, ,479297.18,52569.82,185780.07,95.78,3960.57,723.88,136942,34235526,13083,186675,46656806,17835,8020,2004466,766,331637,82896799,1532257,231.712,6,2021-10-08T00:00:00.000
Tempe,, , ,2021,10,9, ,450732.95,51285.81,156480.98,99.88,3515.62,642.56,128781,32195224,12304,157234,39298633,15022,8363,2090330,799,294379,73584187,1295123,216.868,7,2021-10-09T00:00:00.000
Tempe,, , ,2021,10,10, ,380051.42,63181.39,130725.99,113.99,2979.49,544.57,108586,27146541,10374,131355,32830524,12550,9545,2385596,912,249486,62362662,1082300,172.056,1,2021-10-10T00:00:00.000
Tempe,, , ,2021,10,11, ,391722.42,62942.49,138342.95,111.1,3107.82,568.03,111921,27980184,10693,139009,34743448,13281,9303,2325072,889,260232,65048705,1144355,178.53,2,2021-10-11T00:00:00.000
Tempe,, , ,2021,10,12, ,383383.1,62417.36,99093.3,147.42,2644.69,483.39,109538,27384518,10465,99570,24886291,9513,12344,3085186,1179,221452,55355995,829562,174.29,3,2021-10-12T00:00:00.000
Tempe,, , ,2021,10,13, ,382943.3,63953.15,103515.64,143.63,2692.48,492.12,109412,27353104,10453,104014,25996919,9938,12027,3006023,1149,225454,56356046,864898,173.208,4,2021-10-13T00:00:00.000
Tempe,, , ,2021,10,14, ,383004.45,70002.9,109311.9,131.28,2749.89,502.61,109430,27357472,10455,109838,27452589,10494,10993,2747534,1050,230261,57557595,911273,169.968,5,2021-10-14T00:00:00.000
Tempe,, , ,2021,10,15, ,399517.6,76670.18,121802.61,127.4,2952.24,539.59,114148,28536983,10906,122389,30589506,11693,10667,2666183,1019,247204,61792672,1012783,175.312,6,2021-10-15T00:00:00.000
Tempe,, , ,2021,10,16, ,415168.35,73501.35,141184.97,118.64,3229.47,590.26,118620,29654894,11333,141865,35457195,13554,9934,2482955,949,270419,67595043,1169343,185.531,7,2021-10-16T00:00:00.000
Tempe,, , ,2021,10,17, ,402681.75,60907.41,147173.76,106.34,3246.43,593.36,115052,28762994,10992,147882,36961217,14129,8904,2225424,851,271838,67949635,1216053,185.583,1,2021-10-17T00:00:00.000
Tempe,, , ,2021,10,18, ,417874.7,58806.68,146168.79,106.99,3286.86,600.75,119393,29848205,11407,146873,36708830,14032,8958,2239046,856,275224,68796081,1209472,194.977,2,2021-10-18T00:00:00.000
Tempe,, , ,2021,10,19, ,410059.3,68530.62,131790.18,115.38,3096.05,565.88,117160,29289962,11193,132425,33097786,12652,9662,2414777,923,259246,64802524,1093694,185.453,3,2021-10-19T00:00:00.000
Tempe,, , ,2021,10,20, ,411498.55,66489.2,136656.66,115.3,3159.28,577.43,117571,29392765,11233,137315,34319953,13119,9655,2413133,922,264541,66125852,1132764,187.334,4,2021-10-20T00:00:00.000
Tempe,, , ,2021,10,21, ,415324.88,68306.46,144730.92,109.66,3263.58,596.49,118664,29666074,11337,145428,36347722,13894,9182,2295018,877,273274,68308815,1197725,188.428,5,2021-10-21T00:00:00.000
Tempe,, , ,2021,10,22, ,416149.22,56300.75,142405.84,109.16,3237.99,591.82,118900,29724957,11360,143092,35763804,13671,9141,2284555,873,271132,67773315,1179203,195.404,6,2021-10-22T00:00:00.000
Tempe,, , ,2021,10,23, ,396966.5,53058.65,127335.71,109.23,2991.76,546.82,113419,28354761,10836,127949,31979091,12224,9146,2285964,874,250514,62619817,1056801,186.749,7,2021-10-23T00:00:00.000
Tempe,, , ,2021,10,24, ,384867.88,59083.52,131963.47,108.49,3005.28,549.28,109962,27490573,10506,132599,33141306,12668,9084,2270526,868,251646,62902406,1092662,176.905,1,2021-10-24T00:00:00.000
Tempe,, , ,2021,10,25, ,419087.6,64900.85,159698.23,108.3,3454.66,631.42,119739,29934841,11440,160467,40106614,15331,9068,2266532,866,289275,72307987,1317824,192.322,2,2021-10-25T00:00:00.000
Tempe,, , ,2021,10,26, ,410902.75,69240.5,126804.21,125.94,3049.65,557.4,117401,29350208,11216,127415,31845609,12173,10545,2635671,1007,255361,63831488,1053889,185.521,3,2021-10-26T00:00:00.000
Tempe,, , ,2021,10,27, ,382937.93,67213.22,114701.5,134.12,2817.18,514.91,109411,27352720,10453,115254,28806134,11011,11230,2806898,1073,235895,58965752,954383,171.438,4,2021-10-27T00:00:00.000
Tempe,, , ,2021,10,28, ,406611.65,67599.2,132693.26,128.03,3107.76,568.02,116175,29043701,11099,133332,33324585,12739,10720,2679445,1024,260227,65047731,1100589,184.082,5,2021-10-28T00:00:00.000
Tempe,, , ,2021,10,29, ,414169.82,63909.65,153098.76,119.05,3369.44,615.84,118334,29583571,11306,153836,38449222,14697,9968,2491477,952,282139,70524270,1264557,190.183,6,2021-10-29T00:00:00.000
Tempe,, , ,2021,10,30, ,407685.12,60553.89,134073.06,116.41,3116.36,569.59,116481,29120378,11129,134719,33671108,12871,9747,2436179,931,260947,65227665,1111729,188.493,7,2021-10-30T00:00:00.000
Tempe,, , ,2021,10,31, ,377738.67,60910.54,132747.89,114.59,2996.46,547.67,107925,26981345,10311,133387,33338306,12744,9595,2398118,917,250907,62717769,1098253,172.032,1,2021-10-31T00:00:00.000
Tempe,, , ,2021,11,1, ,342681.48,56757.38,141202.07,117.59,2981.3,544.89,97909,24477258,9354,141882,35461489,13555,9847,2461033,941,249638,62399780,1162521,155.254,2,2021-11-01T00:00:00.000
Tempe,, , ,2021,11,2, ,358619.97,52427.93,137577.94,121.62,2996.22,547.62,102463,25615723,9789,138240,34551323,13207,10184,2545330,973,250887,62712376,1135059,166.265,3,2021-11-02T00:00:00.000
Tempe,, , ,2021,11,3, ,352498.25,58897.65,136480.84,121.15,2961.69,541.31,100714,25178456,9622,137138,34275797,13102,10144,2535388,969,247996,61989641,1125694,159.434,4,2021-11-03T00:00:00.000
Tempe,, , ,2021,11,4, ,353665.15,57839.4,144734.52,120.47,3064.04,560.02,101047,25261807,9654,145431,36348627,13895,10087,2521221,964,256566,64131655,1191835,160.629,5,2021-11-04T00:00:00.000
Tempe,, , ,2021,11,5, ,379435.4,55964.34,145363.77,118.28,3157.34,577.07,108410,27102539,10357,146064,36506658,13955,9904,2475464,946,264378,66084662,1199343,175.645,6,2021-11-05T00:00:00.000
Tempe,, , ,2021,11,6, ,407641.37,56753.31,136001.79,116.75,3139.7,573.85,116469,29117253,11127,136657,34155489,13056,9776,2443405,934,262902,65716147,1127155,190.528,7,2021-11-06T00:00:00.000
Tempe,, , ,2021,11,7, ,380067.38,48206.47,128558.5,119.69,2959.24,540.87,108591,27147681,10375,129178,32286182,12342,10022,2504988,958,247791,61938851,1064962,180.203,1,2021-11-07T00:00:00.000
Tempe,, , ,2021,11,8, ,481801.57,56208.36,135182.95,121.17,3387.34,619.12,137658,34414412,13152,135834,33949845,12978,10146,2535968,969,283638,70900225,1127724,231.095,2,2021-11-08T00:00:00.000
Tempe,, , ,2021,11,9, ,487700.47,45580.98,121431.96,125.56,3246.85,593.45,139343,34835762,13313,122017,30496424,11657,10514,2627851,1005,271874,67960037,1018283,240.074,3,2021-11-09T00:00:00.000
Tempe,, , ,2021,11,10, ,485796.03,54976.81,119572.51,124.22,3216.69,587.94,138799,34699730,13261,120148,30029440,11479,10401,2599712,994,269349,67328882,1003225,233.937,4,2021-11-10T00:00:00.000
Tempe,, , ,2021,11,11, ,466219.47,56842.16,118845.1,123.96,3140.91,574.08,133206,33301404,12726,119417,29846758,11409,10380,2594227,992,263002,65742390,995526,222.293,5,2021-11-11T00:00:00.000
Tempe,, , ,2021,11,12, ,480868.8,56601.49,135661.07,132.09,3400.82,621.59,137391,34347785,13126,136314,34069922,13023,11061,2764524,1057,284766,71182231,1131461,230.378,6,2021-11-12T00:00:00.000
Tempe,, , ,2021,11,13, ,406402.67,54639.45,125923.87,132.61,3030.4,553.88,116115,29028774,11094,126530,31624521,12089,11104,2775290,1061,253749,63428585,1046415,191.012,7,2021-11-13T00:00:00.000
Tempe,, , ,2021,11,14, ,381123.15,54104.33,117780.84,133.12,2846.93,520.35,108892,27223093,10404,118348,29579480,11307,11147,2785934,1065,238387,59588507,978844,177.574,1,2021-11-14T00:00:00.000
Tempe,, , ,2021,11,15, ,390133,53275.57,126620.71,138.3,2988.93,546.3,111467,27866654,10649,127230,31799526,12156,11580,2894323,1106,250277,62560504,1050428,182.915,2,2021-11-15T00:00:00.000
Tempe,, , ,2021,11,16, ,394453.65,39880.98,113914.1,133.28,2846.18,520.21,112701,28175272,10767,114463,28608388,10936,11160,2789352,1066,238324,59573011,949190,192.522,3,2021-11-16T00:00:00.000
Tempe,, , ,2021,11,17, ,384740.6,43519.53,107290.15,149.06,2749.33,502.51,109926,27481482,10502,107807,26944847,10300,12481,3119583,1192,230214,57545912,895267,185.281,4,2021-11-17T00:00:00.000
Tempe,, , ,2021,11,18, ,387712.28,49687.4,111386.96,142.82,2802.39,512.21,110775,27693745,10583,111923,27973721,10693,11959,2989007,1143,234657,58656473,928326,183.544,5,2021-11-18T00:00:00.000
Tempe,, , ,2021,11,19, ,391836.63,45159.41,117105.69,137.78,2880.05,526.4,111953,27988342,10696,117670,29409924,11242,11537,2883491,1102,241160,60281757,974472,188.259,6,2021-11-19T00:00:00.000
Tempe,, , ,2021,11,20, ,378796.85,44986.39,103541.76,136.29,2671.3,488.25,108228,27056929,10340,104040,26003477,9940,11412,2852305,1090,223680,55912711,864709,181.261,7,2021-11-20T00:00:00.000
Tempe,, , ,2021,11,21, ,365896.35,44027.96,109451.48,134.39,2696.29,492.81,104542,26135464,9988,109978,27487645,10507,11253,2812462,1075,225773,56435571,910748,174.775,1,2021-11-21T00:00:00.000
Tempe,, , ,2021,11,22, ,383905.43,37666.29,121832.15,137.34,2909.26,531.74,109687,27421827,10479,122419,30596926,11696,11500,2874278,1099,243606,60893031,1011522,188.015,2,2021-11-22T00:00:00.000
Tempe,, , ,2021,11,23, ,399754.2,19188.83,121626.31,133.19,2956.73,540.41,114215,28553883,10912,122212,30545233,11676,11153,2787523,1066,247580,61886639,1011396,206.65,3,2021-11-23T00:00:00.000
Tempe,, , ,2021,11,24, ,381226.65,34802.68,105110.69,134.11,2696.24,492.81,108922,27230486,10406,105617,26397499,10091,11230,2806808,1073,225769,56434793,877493,188.113,4,2021-11-24T00:00:00.000
Tempe,, , ,2021,11,25, ,336516.7,49577.47,90545.5,142.36,2377.15,434.48,96148,24036917,9186,90981,22739598,8692,11920,2979342,1139,199049,49755857,756681,155.799,5,2021-11-25T00:00:00.000
Tempe,, , ,2021,11,26, ,331400.4,49457.24,88904.74,135.13,2332.77,426.37,94686,23671467,9046,89333,22327538,8535,11315,2827952,1081,195333,48826956,743063,153.097,6,2021-11-26T00:00:00.000
Tempe,, , ,2021,11,27, ,356271.63,48056.45,85847.56,137.27,2383.09,435.58,101792,25447983,9725,86261,21559757,8241,11495,2872938,1098,199547,49880679,720993,167.351,7,2021-11-27T00:00:00.000
Tempe,, , ,2021,11,28, ,342466.78,47848.31,88488.49,141.57,2371.98,433.54,97848,24461922,9348,88915,22222999,8495,11855,2962931,1133,198617,49647853,740796,159.976,1,2021-11-28T00:00:00.000
Tempe,, , ,2021,11,29, ,370877.9,47655.63,106251.52,142.01,2682.51,490.3,105965,26491289,10124,106763,26684006,10200,11891,2971952,1136,224619,56147247,885627,175.51,2,2021-11-29T00:00:00.000
Tempe,, , ,2021,11,30, ,386934.93,32277.53,97186.23,146.77,2633.28,481.3,110553,27638220,10562,97654,24407350,9330,12289,3071561,1174,220496,55117131,814647,192.579,3,2021-11-30T00:00:00.000
Tempe,, , ,2021,12,1, ,385568.33,42646,106769.85,144.97,2741.82,501.14,110162,27540606,10525,107284,26814180,10250,12139,3033901,1160,229585,57388686,891184,186.211,4,2021-12-01T00:00:00.000
Tempe,, , ,2021,12,2, ,395163.08,44060.39,113815.48,136.5,2850.64,521.03,112904,28225945,10787,114364,28583621,10926,11430,2856788,1092,238697,59666354,948469,190.654,5,2021-12-02T00:00:00.000
Tempe,, , ,2021,12,3, ,392239.92,44287.46,105465.52,134.6,2738.56,500.54,112069,28017149,10707,105973,26486611,10125,11271,2816959,1077,229313,57320718,881389,188.933,6,2021-12-03T00:00:00.000
Tempe,, , ,2021,12,4, ,374726.65,44944.06,91744.29,139.21,2518.77,460.37,107065,26766200,10229,92186,23040661,8807,11657,2913525,1114,210908,52720386,769939,179.074,7,2021-12-04T00:00:00.000
Tempe,, , ,2021,12,5, ,344056.97,46226,82629.32,145.55,2311.07,422.41,98302,24575508,9392,83027,20751526,7932,12187,3046083,1164,193517,48373118,694075,161.704,1,2021-12-05T00:00:00.000
Tempe,, , ,2021,12,6, ,352202.83,43387.74,86957.81,149.37,2394.63,437.68,100629,25157355,9614,87377,21838584,8348,12508,3126136,1195,200514,50122075,729486,167.69,2,2021-12-06T00:00:00.000
Tempe,, , ,2021,12,7, ,370626.17,26154.84,86304.52,150.27,2450.55,447.9,105893,26473309,10117,86720,21674517,8285,12582,3144811,1202,205196,51292637,726028,187.047,3,2021-12-07T00:00:00.000
Tempe,, , ,2021,12,8, ,365648.25,24018.01,82581.48,150.34,2388.96,436.65,104471,26117743,9981,82979,20739513,7928,12589,3146426,1203,200039,50003682,695766,185.509,4,2021-12-08T00:00:00.000
Tempe,, , ,2021,12,9, ,361223.02,37940.08,82662.91,146.9,2371.4,433.44,103207,25801655,9860,83061,20759963,7936,12301,3074419,1175,198568,49636037,695992,175.536,5,2021-12-09T00:00:00.000
Tempe,, , ,2021,12,10, ,351796.7,43963.31,68824.63,153.77,2180.04,398.47,100513,25128346,9603,69156,17284618,6607,12876,3218101,1230,182545,45631065,584382,167.154,6,2021-12-10T00:00:00.000
Tempe,, , ,2021,12,11, ,326775.53,51901.64,57896.61,167.42,1977.18,361.39,93364,23341118,8920,58175,14540155,5558,14019,3503841,1339,165559,41385114,494558,149.257,7,2021-12-11T00:00:00.000
Tempe,, , ,2021,12,12, ,311566.78,50649.17,62522.6,160.13,1973.51,360.72,89019,22254779,8505,62824,15701926,6002,13409,3351333,1281,165251,41308038,530105,141.686,1,2021-12-12T00:00:00.000
Tempe,, , ,2021,12,13, ,326430.25,40085.36,67850.21,155.78,2083.81,380.88,93266,23316456,8911,68177,17039901,6514,13044,3260208,1246,174487,43616565,574152,155.49,2,2021-12-13T00:00:00.000
Tempe,, , ,2021,12,14, ,354784.47,38975.02,77873.09,139.72,2284.77,417.61,101367,25341758,9685,78248,19557048,7476,11699,2924101,1118,191314,47822908,657055,171.489,3,2021-12-14T00:00:00.000
Tempe,, , ,2021,12,15, ,327558.43,49974.35,51472.23,188.36,1923.7,351.62,93588,23397040,8941,51720,12926736,4941,15772,3942074,1507,161080,40265850,443240,150.73,4,2021-12-15T00:00:00.000
Tempe,, , ,2021,12,16, ,321805.38,49182.54,50197.56,192.71,1893.13,346.03,91944,22986107,8784,50439,12606615,4819,16137,4033130,1542,158520,39625853,432491,148.032,5,2021-12-16T00:00:00.000
Tempe,, , ,2021,12,17, ,324261.32,48345.74,48515.04,187.69,1876.29,342.95,92646,23161532,8851,48749,12184066,4657,15716,3927983,1501,157111,39273582,419266,149.819,6,2021-12-17T00:00:00.000
Tempe,, , ,2021,12,18, ,317359.8,51610.93,51473.35,188.45,1889.01,345.27,90674,22668566,8663,51721,12927018,4941,15780,3944024,1508,158175,39539608,442270,144.293,7,2021-12-18T00:00:00.000
Tempe,, , ,2021,12,19, ,304691.27,49624.16,57178.42,175.49,1901.28,347.51,87055,21763671,8317,57454,14359788,5489,14695,3672715,1404,159203,39796175,486693,138.492,1,2021-12-19T00:00:00.000
Tempe,, , ,2021,12,20, ,320182.33,50182.11,60716.56,176.35,1997.46,365.09,91481,22870175,8740,61009,15248356,5829,14767,3690701,1411,167256,41809232,516485,146.604,2,2021-12-20T00:00:00.000
Tempe,, , ,2021,12,21, ,321820.97,15060.34,58765.46,175.02,1978.3,361.59,91949,22987222,8785,59048,14758358,5641,14655,3662791,1400,165652,41408371,501034,166.568,3,2021-12-21T00:00:00.000
Tempe,, , ,2021,12,22, ,315728.45,43790.18,65191.99,166.84,2026.45,370.39,90208,22552041,8618,65506,16372317,6258,13970,3491618,1335,169684,42415976,551860,147.655,4,2021-12-22T00:00:00.000
Tempe,, , ,2021,12,23, ,329892.55,38734.89,75322.64,155.06,2184.57,399.29,94255,23563763,9005,75685,18916527,7231,12984,3245186,1240,182924,45725476,634263,158.091,5,2021-12-23T00:00:00.000
Tempe,, , ,2021,12,24, ,314984.7,7789.35,64574.38,161.86,2011.52,367.66,89996,22498916,8598,64885,16217210,6199,13553,3387460,1295,168434,42103587,546847,166.817,6,2021-12-24T00:00:00.000
Tempe,, , ,2021,12,25, ,309556.2,16724.79,66260.13,166.57,2017.94,368.83,88445,22111166,8450,66579,16640568,6361,13947,3485942,1333,168971,42237677,559812,158.999,7,2021-12-25T00:00:00.000
Tempe,, , ,2021,12,26, ,310051.12,37030.05,59477.78,164.37,1936.04,353.87,88586,22146518,8463,59764,14937249,5710,13764,3440022,1315,162114,40523789,505601,148.259,1,2021-12-26T00:00:00.000
Tempe,, , ,2021,12,27, ,291304.35,15484.95,47684.08,175.42,1741.6,318.33,83230,20807462,7952,47914,11975379,4578,14689,3671238,1403,145832,36454078,409453,149.764,2,2021-12-27T00:00:00.000
Tempe,, , ,2021,12,28, ,311220.55,25378.63,46008.48,193.13,1807.16,330.32,88920,22230048,8495,46230,11554570,4417,16172,4041980,1545,151322,37826598,397962,155.216,3,2021-12-28T00:00:00.000
Tempe,, , ,2021,12,29, ,305057.15,42671.58,49406.87,191.29,1825.07,333.59,87159,21789805,8327,49645,12408042,4743,16017,4003349,1530,152821,38201196,424557,142.491,4,2021-12-29T00:00:00.000
Tempe,, , ,2021,12,30, ,310270.13,26513.26,50754.9,189.09,1856.84,339.39,88649,22162161,8469,50999,12746586,4872,15834,3957404,1513,155481,38866150,435842,154.078,5,2021-12-30T00:00:00.000
Tempe,, , ,2021,12,31, ,304469.6,13184.49,53376.88,170.09,1849.5,338.05,86991,21747837,8311,53634,13405070,5124,14242,3559676,1361,154867,38712583,456259,158.169,6,2021-12-31T00:00:00.000
